ISO,intervention,value
RUS,NC_mstPreventBldPrsr160lt20,5.0
RUS,NC_mstPreventBldPrsr140lt20,5.0
RUS,NC_mstPreventBldPrsr140lt20,5.0
RUS,NC_mstPreventCholest8lt20,5.0
RUS,NC_mstPreventCholest8lt20,5.0
RUS,NC_mstPreventCholest6lt20,5.0
RUS,NC_mstPreventCholest6lt20,5.0
RUS,NC_mstPreventNonDiabTRlt10,5.0
RUS,NC_mstPreventNonDiabTRlt10,0.0
RUS,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
RUS,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
RUS,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
RUS,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RUS,NC_mstPreventNonDiabSBPgt130,5.0
RUS,NC_mstPreventNonDiabSBPgt130,5.0
RUS,NC_mstPreventDiabSBPgt140,5.0
RUS,NC_mstPreventDiabSBPgt140,5.0
RUS,NC_mstPreventNonDiabSBPgt140,5.0
RUS,NC_mstPreventNonDiabSBPgt140,5.0
RUS,NC_mstPreventDiabSBPgt130,5.0
RUS,NC_mstPreventDiabSBPgt130,5.0
RUS,NC_mstPreventDiabStatinsAgegt40,5.0
RUS,NC_mstPreventDiabStatinsAgegt40,5.0
RUS,NC_mstACEinhibitors,5.0
RUS,NC_mstACEinhibitors,5.0
RUS,NC_mstPreventBldPrsr160lt30,5.0
RUS,NC_mstPreventBldPrsr160lt30,5.0
RUS,NC_mstPreventBldPrsr140lt30,5.0
RUS,NC_mstPreventBldPrsr140lt30,5.0
RUS,NC_mstPreventCholest8lt30,5.0
RUS,NC_mstPreventCholest8lt30,5.0
RUS,NC_mstPreventCholest6lt30,5.0
RUS,NC_mstPreventCholest6lt30,5.0
RUS,NC_mstPreventTR20,5.0
RUS,NC_mstPreventTR20,5.0
RUS,NC_mstPreventBldPrsr160lt20,5.0
RUS,NC_mstPreventBldPrsr160lt20,5.0
RUS,NC_mstPreventBldPrsr140lt20,5.0
RUS,NC_mstPreventBldPrsr140lt20,5.0
RUS,NC_mstPreventCholest8lt20,5.0
RUS,NC_mstPreventCholest8lt20,5.0
RUS,NC_mstPreventCholest6lt20,5.0
RUS,NC_mstPreventCholest6lt20,5.0
RUS,NC_mstPreventNonDiabTRlt10,5.0
RUS,NC_mstPreventNonDiabTRlt10,0.0
RUS,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
RUS,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
RUS,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
RUS,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RUS,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
RUS,NC_mstPreventNonDiabSBPgt130,5.0
RUS,NC_mstPreventNonDiabSBPgt130,5.0
RUS,NC_mstPreventDiabSBPgt140,5.0
RUS,NC_mstPreventDiabSBPgt140,5.0
RUS,NC_mstPreventNonDiabSBPgt140,5.0
RUS,NC_mstPreventNonDiabSBPgt140,5.0
RUS,NC_mstPreventDiabSBPgt130,5.0
RUS,NC_mstPreventDiabSBPgt130,5.0
RUS,NC_mstPreventDiabStatinsAgegt40,5.0
RUS,NC_mstPreventDiabStatinsAgegt40,5.0
TCD,NC_mstARF_PrimaryPrevention,10.0
TCD,NC_mstARF_SecondaryPrevention,10.0
TCD,NC_mstARF_SecondaryPrevention,10.0
TCD,NC_mstRHD_ValveSurgery,10.0
TCD,NC_mstARF_PrimaryPrevention,12.0
TCD,NC_mstARF_SecondaryPrevention,12.0
TCD,NC_mstARF_SecondaryPrevention,12.0
TCD,NC_mstRHD_ValveSurgery,10.0
TCD,NC_mstTreatPostAcuteIHDComb,5.0
TCD,NC_mstTreatPostAcuteStrokeComb,5.0
TCD,NC_mstEliminateTransFats,5.0
TCD,NC_mstEliminateTransFats,5.0
TCD,NC_mstAspirin,5.0
TCD,NC_mstAspirin,5.0
TCD,NC_mstAspirinAspirinAndTrombolysis,5.0
TCD,NC_mstAspirinAspirinAndTrombolysis,5.0
TCD,NC_mstAspirinAndClopidro,5.0
TCD,NC_mstAspirinAndClopidro,5.0
TCD,NC_mstPCIAndAspirinAndClopidro,5.0
TCD,NC_mstPCIAndAspirinAndClopidro,5.0
TCD,NC_mstTreatMechanicalTrombStroke,5.0
TCD,NC_mstTreatMechanicalTrombStroke,5.0
TCD,NC_mstTreatIntravTrombStroke,5.0
TCD,NC_mstTreatIntravTrombStroke,5.0
TCD,NC_mstTreatStrokeAcuteAspirin,5.0
TCD,NC_mstMaxInterv,5.0
TCD,NC_mstTreatPostAcuteIHDComb,5.0
TCD,NC_mstTreatPostAcuteStrokeComb,5.0
TCD,NC_mstEliminateTransFats,5.0
TCD,NC_mstEliminateTransFats,5.0
TCD,NC_mstAspirin,5.0
TCD,NC_mstAspirin,5.0
TCD,NC_mstAspirinAspirinAndTrombolysis,5.0
TCD,NC_mstAspirinAspirinAndTrombolysis,5.0
TCD,NC_mstAspirinAndClopidro,5.0
TCD,NC_mstAspirinAndClopidro,5.0
TCD,NC_mstPCIAndAspirinAndClopidro,5.0
TCD,NC_mstPCIAndAspirinAndClopidro,5.0
TCD,NC_mstTreatMechanicalTrombStroke,5.0
TCD,NC_mstTreatMechanicalTrombStroke,5.0
TCD,NC_mstTreatIntravTrombStroke,5.0
TCD,NC_mstTreatIntravTrombStroke,5.0
TCD,NC_mstTreatStrokeAcuteAspirin,5.0
TCD,NC_mstMaxInterv,5.0
TCD,NC_mstStdGlycControl,20.0
TCD,NC_mstStdGlycControl,20.0
TCD,NC_mstStdGlycControl,20.0
TCD,NC_mstIntsvGlycControl,5.0
TCD,NC_mstIntsvGlycControl,5.0
TCD,NC_mstIntsvGlycControl,20.0
TCD,NC_mstRetinopathyScrn,10.0
TCD,NC_mstNeuropathyScr,10.0
TCD,NC_mstNephropathyScr,10.0
TCD,NC_mstStdGlycControl,20.0
TCD,NC_mstStdGlycControl,20.0
TCD,NC_mstStdGlycControl,20.0
TCD,NC_mstIntsvGlycControl,5.0
TCD,NC_mstIntsvGlycControl,5.0
TCD,NC_mstIntsvGlycControl,20.0
TCD,NC_mstRetinopathyScrn,10.0
TCD,NC_mstNeuropathyScr,10.0
TCD,NC_mstNephropathyScr,10.0
TCD,NC_mstAntiDeprIntensPsychNEW,5.0
TCD,NC_mstAntiDeprIntensPsychNEW,5.0
TCD,NC_mstAntiDeprIntensPsychNEW,5.0
TCD,NC_mstAntiDeprIntensPsychREC,1.0
TCD,NC_mstAntiDeprIntensPsychREC,1.0
TCD,NC_mstAntiDeprIntensPsychREC,1.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstAntiDeprIntensPsychNEW,5.0
TCD,NC_mstAntiDeprIntensPsychNEW,5.0
TCD,NC_mstAntiDeprIntensPsychNEW,5.0
TCD,NC_mstAntiDeprIntensPsychREC,1.0
TCD,NC_mstAntiDeprIntensPsychREC,1.0
TCD,NC_mstAntiDeprIntensPsychREC,1.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstPerinatalPsySoc,10.0
TCD,NC_mstPerinatalPsySoc,10.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychMild,5.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepBasicPsychModerate,10.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstAntiDepInten,5.0
TCD,NC_mstAntiPsychBasic,20.0
TCD,NC_mstAntiPsychInten,5.0
TCD,NC_mstAntiPsychBasic,20.0
TCD,NC_mstAntiPsychInten,5.0
TCD,NC_mstMoodStableBasicPsych,20.0
TCD,NC_mstMoodStableIntensivePsych,5.0
TCD,NC_mstMoodStableIntensivePsych,5.0
TCD,NC_mstMoodStableBasicPsych,20.0
TCD,NC_mstMoodStableIntensivePsych,5.0
TCD,NC_mstMoodStableIntensivePsych,5.0
TCD,NC_mstAntiEpiBasic,40.0
TCD,NC_mstAntiEpiBasic,40.0
TCD,NC_mstAntiEpiBasic,40.0
TCD,NC_mstAntiEpiBasic,40.0
TCD,NC_mstAlcAssess,5.0
TCD,NC_mstAlcWithdrawl,5.0
TCD,NC_mstAlcRelapsePrevnt,5.0
TCD,NC_mstAlcAssess,5.0
TCD,NC_mstAlcWithdrawl,5.0
TCD,NC_mstAlcRelapsePrevnt,5.0
TCD,NC_mstFamPsychoEdu,5.0
TCD,NC_mstFamPsychoEdu,5.0
TCD,NC_mstFamPsychoEdu,5.0
TCD,NC_mstMethylphenidateMed,5.0
TCD,NC_mstFamPsychoEdu,5.0
TCD,NC_mstMethylphenidateMed,5.0
TCD,NC_mstLowDoseOralTheophylline,9.5
TCD,NC_mstIpratropiumInhaler,3.5
TCD,NC_mstSmokingCessation,15.0
TCD,NC_mstSmokingCessation,15.0
TCD,NC_mstInhaledSalbutamol,11.0
TCD,NC_mstAntibiotics,5.0
TCD,NC_mstOralPrednisolone,5.0
TCD,NC_mstOxygenConcentration24to28,5.0
TCD,NC_mstOxygenConcentration24to28,5.0
TCD,NC_mstLowDoseOralTheophylline,9.5
TCD,NC_mstIpratropiumInhaler,3.5
TCD,NC_mstSmokingCessation,15.0
TCD,NC_mstSmokingCessation,15.0
TCD,NC_mstInhaledSalbutamol,11.0
TCD,NC_mstAntibiotics,5.0
TCD,NC_mstOralPrednisolone,5.0
TCD,NC_mstOxygenConcentration24to28,5.0
TCD,NC_mstOxygenConcentration24to28,5.0
TCD,NC_mstTheopPlusBeclom,36.0
TCD,NC_mstOralPrednisTheopPlusBeclom,36.0
TCD,NC_mstInhaleShortactingBeta,95.0
TCD,NC_mstLowDoseBeclom,36.0
TCD,NC_mstLowDoseBeclom,36.0
TCD,NC_mstHighDoseBeclom,95.0
TCD,NC_mstAsthmaOralPrednisolone,5.0
TCD,NC_mstTheopPlusBeclom,36.0
TCD,NC_mstOralPrednisTheopPlusBeclom,36.0
TCD,NC_mstInhaleShortactingBeta,95.0
TCD,NC_mstLowDoseBeclom,36.0
TCD,NC_mstLowDoseBeclom,36.0
TCD,NC_mstHighDoseBeclom,95.0
TCD,NC_mstAsthmaOralPrednisolone,5.0
TCD,NC_mstACEinhibitors,5.0
TCD,NC_mstACEinhibitors,5.0
TCD,NC_mstPreventBldPrsr160lt30,5.0
TCD,NC_mstPreventBldPrsr160lt30,5.0
TCD,NC_mstPreventBldPrsr140lt30,5.0
TCD,NC_mstPreventBldPrsr140lt30,5.0
TCD,NC_mstPreventCholest8lt30,5.0
TCD,NC_mstPreventCholest8lt30,5.0
TCD,NC_mstPreventCholest6lt30,5.0
TCD,NC_mstPreventCholest6lt30,5.0
TCD,NC_mstPreventTR20,5.0
TCD,NC_mstPreventTR20,5.0
TCD,NC_mstPreventBldPrsr160lt20,5.0
TCD,NC_mstPreventBldPrsr160lt20,5.0
TCD,NC_mstPreventBldPrsr140lt20,5.0
TCD,NC_mstPreventBldPrsr140lt20,5.0
TCD,NC_mstPreventCholest8lt20,5.0
TCD,NC_mstPreventCholest8lt20,5.0
TCD,NC_mstPreventCholest6lt20,5.0
TCD,NC_mstPreventCholest6lt20,5.0
TCD,NC_mstPreventNonDiabTRlt10,5.0
TCD,NC_mstPreventNonDiabTRlt10,0.0
TCD,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
TCD,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
TCD,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
TCD,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
TCD,NC_mstPreventNonDiabSBPgt130,5.0
TCD,NC_mstPreventNonDiabSBPgt130,5.0
TCD,NC_mstPreventDiabSBPgt140,5.0
TCD,NC_mstPreventDiabSBPgt140,5.0
TCD,NC_mstPreventNonDiabSBPgt140,5.0
TCD,NC_mstPreventNonDiabSBPgt140,5.0
TCD,NC_mstPreventDiabSBPgt130,5.0
TCD,NC_mstPreventDiabSBPgt130,5.0
TCD,NC_mstPreventDiabStatinsAgegt40,5.0
TCD,NC_mstPreventDiabStatinsAgegt40,5.0
TCD,NC_mstACEinhibitors,5.0
TCD,NC_mstACEinhibitors,5.0
TCD,NC_mstPreventBldPrsr160lt30,5.0
TCD,NC_mstPreventBldPrsr160lt30,5.0
TCD,NC_mstPreventBldPrsr140lt30,5.0
TCD,NC_mstPreventBldPrsr140lt30,5.0
TCD,NC_mstPreventCholest8lt30,5.0
TCD,NC_mstPreventCholest8lt30,5.0
TCD,NC_mstPreventCholest6lt30,5.0
TCD,NC_mstPreventCholest6lt30,5.0
TCD,NC_mstPreventTR20,5.0
TCD,NC_mstPreventTR20,5.0
TCD,NC_mstPreventBldPrsr160lt20,5.0
TCD,NC_mstPreventBldPrsr160lt20,5.0
TCD,NC_mstPreventBldPrsr140lt20,5.0
TCD,NC_mstPreventBldPrsr140lt20,5.0
TCD,NC_mstPreventCholest8lt20,5.0
TCD,NC_mstPreventCholest8lt20,5.0
TCD,NC_mstPreventCholest6lt20,5.0
TCD,NC_mstPreventCholest6lt20,5.0
TCD,NC_mstPreventNonDiabTRlt10,5.0
TCD,NC_mstPreventNonDiabTRlt10,0.0
TCD,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
TCD,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
TCD,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
TCD,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
TCD,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
TCD,NC_mstPreventNonDiabSBPgt130,5.0
TCD,NC_mstPreventNonDiabSBPgt130,5.0
TCD,NC_mstPreventDiabSBPgt140,5.0
TCD,NC_mstPreventDiabSBPgt140,5.0
TCD,NC_mstPreventNonDiabSBPgt140,5.0
TCD,NC_mstPreventNonDiabSBPgt140,5.0
TCD,NC_mstPreventDiabSBPgt130,5.0
TCD,NC_mstPreventDiabSBPgt130,5.0
TCD,NC_mstPreventDiabStatinsAgegt40,5.0
TCD,NC_mstPreventDiabStatinsAgegt40,5.0
SWZ,NC_mstARF_PrimaryPrevention,10.0
SWZ,NC_mstARF_SecondaryPrevention,10.0
SWZ,NC_mstARF_SecondaryPrevention,10.0
SWZ,NC_mstRHD_ValveSurgery,10.0
SWZ,NC_mstARF_PrimaryPrevention,12.0
SWZ,NC_mstARF_SecondaryPrevention,12.0
SWZ,NC_mstARF_SecondaryPrevention,12.0
SWZ,NC_mstRHD_ValveSurgery,10.0
SWZ,NC_mstTreatPostAcuteIHDComb,5.0
SWZ,NC_mstTreatPostAcuteStrokeComb,5.0
SWZ,NC_mstEliminateTransFats,5.0
SWZ,NC_mstEliminateTransFats,5.0
SWZ,NC_mstAspirin,5.0
SWZ,NC_mstAspirin,5.0
SWZ,NC_mstAspirinAspirinAndTrombolysis,5.0
SWZ,NC_mstAspirinAspirinAndTrombolysis,5.0
SWZ,NC_mstAspirinAndClopidro,5.0
SWZ,NC_mstAspirinAndClopidro,5.0
SWZ,NC_mstPCIAndAspirinAndClopidro,5.0
SWZ,NC_mstPCIAndAspirinAndClopidro,5.0
SWZ,NC_mstTreatMechanicalTrombStroke,5.0
SWZ,NC_mstTreatMechanicalTrombStroke,5.0
SWZ,NC_mstTreatIntravTrombStroke,5.0
SWZ,NC_mstTreatIntravTrombStroke,5.0
SWZ,NC_mstTreatStrokeAcuteAspirin,5.0
SWZ,NC_mstMaxInterv,5.0
SWZ,NC_mstTreatPostAcuteIHDComb,5.0
SWZ,NC_mstTreatPostAcuteStrokeComb,5.0
SWZ,NC_mstEliminateTransFats,5.0
SWZ,NC_mstEliminateTransFats,5.0
SWZ,NC_mstAspirin,5.0
SWZ,NC_mstAspirin,5.0
SWZ,NC_mstAspirinAspirinAndTrombolysis,5.0
SWZ,NC_mstAspirinAspirinAndTrombolysis,5.0
SWZ,NC_mstAspirinAndClopidro,5.0
SWZ,NC_mstAspirinAndClopidro,5.0
SWZ,NC_mstPCIAndAspirinAndClopidro,5.0
SWZ,NC_mstPCIAndAspirinAndClopidro,5.0
SWZ,NC_mstTreatMechanicalTrombStroke,5.0
SWZ,NC_mstTreatMechanicalTrombStroke,5.0
SWZ,NC_mstTreatIntravTrombStroke,5.0
SWZ,NC_mstTreatIntravTrombStroke,5.0
SWZ,NC_mstTreatStrokeAcuteAspirin,5.0
SWZ,NC_mstMaxInterv,5.0
SWZ,NC_mstStdGlycControl,20.0
SWZ,NC_mstStdGlycControl,20.0
SWZ,NC_mstStdGlycControl,20.0
SWZ,NC_mstIntsvGlycControl,5.0
SWZ,NC_mstIntsvGlycControl,5.0
SWZ,NC_mstIntsvGlycControl,20.0
SWZ,NC_mstRetinopathyScrn,10.0
SWZ,NC_mstNeuropathyScr,10.0
SWZ,NC_mstNephropathyScr,10.0
SWZ,NC_mstStdGlycControl,20.0
SWZ,NC_mstStdGlycControl,20.0
SWZ,NC_mstStdGlycControl,20.0
SWZ,NC_mstIntsvGlycControl,5.0
SWZ,NC_mstIntsvGlycControl,5.0
SWZ,NC_mstIntsvGlycControl,20.0
SWZ,NC_mstRetinopathyScrn,10.0
SWZ,NC_mstNeuropathyScr,10.0
SWZ,NC_mstNephropathyScr,10.0
SWZ,NC_mstAntiDeprIntensPsychNEW,5.0
SWZ,NC_mstAntiDeprIntensPsychNEW,5.0
SWZ,NC_mstAntiDeprIntensPsychNEW,5.0
SWZ,NC_mstAntiDeprIntensPsychREC,1.0
SWZ,NC_mstAntiDeprIntensPsychREC,1.0
SWZ,NC_mstAntiDeprIntensPsychREC,1.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstAntiDeprIntensPsychNEW,5.0
SWZ,NC_mstAntiDeprIntensPsychNEW,5.0
SWZ,NC_mstAntiDeprIntensPsychNEW,5.0
SWZ,NC_mstAntiDeprIntensPsychREC,1.0
SWZ,NC_mstAntiDeprIntensPsychREC,1.0
SWZ,NC_mstAntiDeprIntensPsychREC,1.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstPerinatalPsySoc,10.0
SWZ,NC_mstPerinatalPsySoc,10.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychMild,5.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepBasicPsychModerate,10.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstAntiDepInten,5.0
SWZ,NC_mstAntiPsychBasic,20.0
SWZ,NC_mstAntiPsychInten,5.0
SWZ,NC_mstAntiPsychBasic,20.0
SWZ,NC_mstAntiPsychInten,5.0
SWZ,NC_mstMoodStableBasicPsych,20.0
SWZ,NC_mstMoodStableIntensivePsych,5.0
SWZ,NC_mstMoodStableIntensivePsych,5.0
SWZ,NC_mstMoodStableBasicPsych,20.0
SWZ,NC_mstMoodStableIntensivePsych,5.0
SWZ,NC_mstMoodStableIntensivePsych,5.0
SWZ,NC_mstAntiEpiBasic,40.0
SWZ,NC_mstAntiEpiBasic,40.0
SWZ,NC_mstAntiEpiBasic,40.0
SWZ,NC_mstAntiEpiBasic,40.0
SWZ,NC_mstAlcAssess,5.0
SWZ,NC_mstAlcWithdrawl,5.0
SWZ,NC_mstAlcRelapsePrevnt,5.0
SWZ,NC_mstAlcAssess,5.0
SWZ,NC_mstAlcWithdrawl,5.0
SWZ,NC_mstAlcRelapsePrevnt,5.0
SWZ,NC_mstFamPsychoEdu,5.0
SWZ,NC_mstFamPsychoEdu,5.0
SWZ,NC_mstFamPsychoEdu,5.0
SWZ,NC_mstMethylphenidateMed,5.0
SWZ,NC_mstFamPsychoEdu,5.0
SWZ,NC_mstMethylphenidateMed,5.0
SWZ,NC_mstLowDoseOralTheophylline,9.5
SWZ,NC_mstIpratropiumInhaler,3.5
SWZ,NC_mstSmokingCessation,15.0
SWZ,NC_mstSmokingCessation,15.0
SWZ,NC_mstInhaledSalbutamol,11.0
SWZ,NC_mstAntibiotics,5.0
SWZ,NC_mstOralPrednisolone,5.0
SWZ,NC_mstOxygenConcentration24to28,5.0
SWZ,NC_mstOxygenConcentration24to28,5.0
SWZ,NC_mstLowDoseOralTheophylline,9.5
SWZ,NC_mstIpratropiumInhaler,3.5
SWZ,NC_mstSmokingCessation,15.0
SWZ,NC_mstSmokingCessation,15.0
SWZ,NC_mstInhaledSalbutamol,11.0
SWZ,NC_mstAntibiotics,5.0
SWZ,NC_mstOralPrednisolone,5.0
SWZ,NC_mstOxygenConcentration24to28,5.0
SWZ,NC_mstOxygenConcentration24to28,5.0
SWZ,NC_mstTheopPlusBeclom,36.0
SWZ,NC_mstOralPrednisTheopPlusBeclom,36.0
SWZ,NC_mstInhaleShortactingBeta,95.0
SWZ,NC_mstLowDoseBeclom,36.0
SWZ,NC_mstLowDoseBeclom,36.0
SWZ,NC_mstHighDoseBeclom,95.0
SWZ,NC_mstAsthmaOralPrednisolone,5.0
SWZ,NC_mstTheopPlusBeclom,36.0
SWZ,NC_mstOralPrednisTheopPlusBeclom,36.0
SWZ,NC_mstInhaleShortactingBeta,95.0
SWZ,NC_mstLowDoseBeclom,36.0
SWZ,NC_mstLowDoseBeclom,36.0
SWZ,NC_mstHighDoseBeclom,95.0
SWZ,NC_mstAsthmaOralPrednisolone,5.0
SWZ,NC_mstACEinhibitors,5.0
SWZ,NC_mstACEinhibitors,5.0
SWZ,NC_mstPreventBldPrsr160lt30,5.0
SWZ,NC_mstPreventBldPrsr160lt30,5.0
SWZ,NC_mstPreventBldPrsr140lt30,5.0
SWZ,NC_mstPreventBldPrsr140lt30,5.0
SWZ,NC_mstPreventCholest8lt30,5.0
SWZ,NC_mstPreventCholest8lt30,5.0
SWZ,NC_mstPreventCholest6lt30,5.0
SWZ,NC_mstPreventCholest6lt30,5.0
SWZ,NC_mstPreventTR20,5.0
SWZ,NC_mstPreventTR20,5.0
SWZ,NC_mstPreventBldPrsr160lt20,5.0
SWZ,NC_mstPreventBldPrsr160lt20,5.0
SWZ,NC_mstPreventBldPrsr140lt20,5.0
SWZ,NC_mstPreventBldPrsr140lt20,5.0
SWZ,NC_mstPreventCholest8lt20,5.0
SWZ,NC_mstPreventCholest8lt20,5.0
SWZ,NC_mstPreventCholest6lt20,5.0
SWZ,NC_mstPreventCholest6lt20,5.0
SWZ,NC_mstPreventNonDiabTRlt10,5.0
SWZ,NC_mstPreventNonDiabTRlt10,0.0
SWZ,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
SWZ,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
SWZ,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
SWZ,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
SWZ,NC_mstPreventNonDiabSBPgt130,5.0
SWZ,NC_mstPreventNonDiabSBPgt130,5.0
SWZ,NC_mstPreventDiabSBPgt140,5.0
SWZ,NC_mstPreventDiabSBPgt140,5.0
SWZ,NC_mstPreventNonDiabSBPgt140,5.0
SWZ,NC_mstPreventNonDiabSBPgt140,5.0
SWZ,NC_mstPreventDiabSBPgt130,5.0
SWZ,NC_mstPreventDiabSBPgt130,5.0
SWZ,NC_mstPreventDiabStatinsAgegt40,5.0
SWZ,NC_mstPreventDiabStatinsAgegt40,5.0
SWZ,NC_mstACEinhibitors,5.0
SWZ,NC_mstACEinhibitors,5.0
SWZ,NC_mstPreventBldPrsr160lt30,5.0
SWZ,NC_mstPreventBldPrsr160lt30,5.0
SWZ,NC_mstPreventBldPrsr140lt30,5.0
SWZ,NC_mstPreventBldPrsr140lt30,5.0
SWZ,NC_mstPreventCholest8lt30,5.0
SWZ,NC_mstPreventCholest8lt30,5.0
SWZ,NC_mstPreventCholest6lt30,5.0
SWZ,NC_mstPreventCholest6lt30,5.0
SWZ,NC_mstPreventTR20,5.0
SWZ,NC_mstPreventTR20,5.0
SWZ,NC_mstPreventBldPrsr160lt20,5.0
SWZ,NC_mstPreventBldPrsr160lt20,5.0
SWZ,NC_mstPreventBldPrsr140lt20,5.0
SWZ,NC_mstPreventBldPrsr140lt20,5.0
SWZ,NC_mstPreventCholest8lt20,5.0
SWZ,NC_mstPreventCholest8lt20,5.0
SWZ,NC_mstPreventCholest6lt20,5.0
SWZ,NC_mstPreventCholest6lt20,5.0
SWZ,NC_mstPreventNonDiabTRlt10,5.0
SWZ,NC_mstPreventNonDiabTRlt10,0.0
SWZ,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
SWZ,NC_mstPreventNonDiabTR10to20SBPgt140,5.0
SWZ,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
SWZ,NC_mstPreventNonDiabTR10to20SBPlt140,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPgt130,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
SWZ,NC_mstPreventNonDiabTRgt20SBPlt130,5.0
SWZ,NC_mstPreventNonDiabSBPgt130,5.0
SWZ,NC_mstPreventNonDiabSBPgt130,5.0
